unit,cycle,rul,label,reconstruction_error,predicted_label,rul_range
32.0,38.0,125.0,0,0.04843621,0,120+
74.0,33.0,125.0,0,0.053520467,0,120+
3.0,57.0,122.0,0,0.045867838,0,120+
64.0,158.0,125.0,0,0.0462516,0,120+
69.0,122.0,125.0,0,0.05155493,0,120+
7.0,45.0,125.0,0,0.050143935,0,120+
48.0,87.0,125.0,0,0.049438685,0,120+
41.0,86.0,125.0,0,0.04899928,0,120+
92.0,102.0,125.0,0,0.047949772,0,120+
100.0,79.0,121.0,0,0.04839532,0,120+
10.0,56.0,125.0,0,0.054829188,0,120+
45.0,33.0,125.0,0,0.055863377,0,120+
17.0,155.0,121.0,0,0.04797155,0,120+
17.0,151.0,125.0,0,0.049525056,0,120+
95.0,50.0,125.0,0,0.05705202,0,120+
11.0,67.0,125.0,0,0.05042441,0,120+
78.0,105.0,125.0,0,0.05484531,0,120+
95.0,78.0,125.0,0,0.05852704,1,120+
7.0,57.0,125.0,0,0.051578764,0,120+
83.0,150.0,125.0,0,0.051585607,0,120+
2.0,94.0,125.0,0,0.06108958,1,120+
1.0,59.0,125.0,0,0.044734556,0,120+
64.0,146.0,125.0,0,0.04617678,0,120+
25.0,45.0,125.0,0,0.049926065,0,120+
54.0,52.0,125.0,0,0.048774928,0,120+
18.0,56.0,125.0,0,0.048009045,0,120+
78.0,44.0,125.0,0,0.057153534,0,120+
10.0,46.0,125.0,0,0.055168506,0,120+
47.0,55.0,125.0,0,0.046875823,0,120+
64.0,67.0,125.0,0,0.047404047,0,120+
64.0,48.0,125.0,0,0.04350146,0,120+
69.0,74.0,125.0,0,0.050486427,0,120+
33.0,53.0,125.0,0,0.058815744,1,120+
100.0,65.0,125.0,0,0.0489653,0,120+
96.0,87.0,125.0,0,0.05269595,0,120+
19.0,31.0,125.0,0,0.044912938,0,120+
84.0,60.0,125.0,0,0.043437637,0,120+
18.0,68.0,125.0,0,0.045673873,0,120+
78.0,82.0,125.0,0,0.056417216,0,120+
96.0,47.0,125.0,0,0.043610655,0,120+
20.0,30.0,125.0,0,0.047301535,0,120+
26.0,62.0,125.0,0,0.050553564,0,120+
56.0,81.0,125.0,0,0.04730699,0,120+
83.0,129.0,125.0,0,0.050138615,0,120+
95.0,118.0,125.0,0,0.052463762,0,120+
2.0,77.0,125.0,0,0.057680048,0,120+
84.0,112.0,125.0,0,0.04544309,0,120+
51.0,34.0,125.0,0,0.045752898,0,120+
37.0,35.0,125.0,0,0.046373613,0,120+
17.0,35.0,125.0,0,0.056041084,0,120+
2.0,56.0,125.0,0,0.049563143,0,120+
88.0,90.0,123.0,0,0.04687083,0,120+
19.0,30.0,125.0,0,0.04542924,0,120+
84.0,144.0,123.0,0,0.04997635,0,120+
66.0,76.0,125.0,0,0.048404347,0,120+
5.0,72.0,125.0,0,0.058696184,1,120+
33.0,78.0,122.0,0,0.05642757,0,120+
17.0,111.0,125.0,0,0.04973551,0,120+
7.0,88.0,125.0,0,0.05341584,0,120+
40.0,56.0,125.0,0,0.0453937,0,120+
75.0,50.0,125.0,0,0.045418262,0,120+
84.0,126.0,125.0,0,0.048070297,0,120+
10.0,34.0,125.0,0,0.054944377,0,120+
96.0,206.0,125.0,0,0.04904919,0,120+
4.0,64.0,125.0,0,0.050266713,0,120+
42.0,57.0,125.0,0,0.05355629,0,120+
5.0,146.0,123.0,0,0.04858625,0,120+
69.0,192.0,125.0,0,0.04754566,0,120+
49.0,80.0,125.0,0,0.044962812,0,120+
54.0,51.0,125.0,0,0.04884257,0,120+
78.0,97.0,125.0,0,0.058333088,1,120+
48.0,75.0,125.0,0,0.050000466,0,120+
97.0,33.0,125.0,0,0.047426246,0,120+
78.0,52.0,125.0,0,0.059429374,1,120+
46.0,130.0,125.0,0,0.0479107,0,120+
48.0,57.0,125.0,0,0.057249222,0,120+
9.0,64.0,125.0,0,0.04992374,0,120+
20.0,99.0,125.0,0,0.04786801,0,120+
92.0,92.0,125.0,0,0.04633427,0,120+
48.0,93.0,125.0,0,0.047598902,0,120+
64.0,116.0,125.0,0,0.04659702,0,120+
64.0,152.0,125.0,0,0.046459425,0,120+
59.0,56.0,125.0,0,0.054073542,0,120+
83.0,134.0,125.0,0,0.048523206,0,120+
20.0,100.0,125.0,0,0.048139874,0,120+
95.0,96.0,125.0,0,0.054143168,0,120+
2.0,138.0,125.0,0,0.05233881,0,120+
64.0,47.0,125.0,0,0.043873914,0,120+
66.0,56.0,125.0,0,0.043921936,0,120+
47.0,87.0,125.0,0,0.05612955,0,120+
41.0,83.0,125.0,0,0.048265226,0,120+
92.0,72.0,125.0,0,0.04849275,0,120+
88.0,34.0,125.0,0,0.046033792,0,120+
67.0,142.0,125.0,0,0.044420272,0,120+
82.0,66.0,125.0,0,0.05034022,0,120+
66.0,46.0,125.0,0,0.04435452,0,120+
92.0,126.0,125.0,0,0.048375472,0,120+
19.0,37.0,121.0,0,0.0449607,0,120+
96.0,35.0,125.0,0,0.045957316,0,120+
64.0,42.0,125.0,0,0.04532776,0,120+
49.0,32.0,125.0,0,0.04761622,0,120+
75.0,33.0,125.0,0,0.046174314,0,120+
76.0,44.0,125.0,0,0.04457218,0,120+
54.0,57.0,125.0,0,0.046961322,0,120+
33.0,56.0,125.0,0,0.0604322,1,120+
25.0,54.0,125.0,0,0.051859386,0,120+
7.0,111.0,125.0,0,0.05028579,0,120+
50.0,47.0,125.0,0,0.04874979,0,120+
7.0,91.0,125.0,0,0.054222014,0,120+
56.0,114.0,125.0,0,0.045177966,0,120+
46.0,81.0,125.0,0,0.053611096,0,120+
94.0,82.0,125.0,0,0.047000587,0,120+
52.0,34.0,125.0,0,0.04961981,0,120+
83.0,93.0,125.0,0,0.052650556,0,120+
5.0,30.0,125.0,0,0.062255945,1,120+
3.0,34.0,125.0,0,0.04535903,0,120+
44.0,41.0,125.0,0,0.04982405,0,120+
48.0,109.0,122.0,0,0.045559414,0,120+
86.0,130.0,125.0,0,0.044508565,0,120+
4.0,46.0,125.0,0,0.050224856,0,120+
51.0,32.0,125.0,0,0.049045123,0,120+
21.0,36.0,125.0,0,0.046583526,0,120+
17.0,103.0,125.0,0,0.043814454,0,120+
26.0,49.0,125.0,0,0.04922059,0,120+
56.0,65.0,125.0,0,0.048516553,0,120+
14.0,52.0,125.0,0,0.04680155,0,120+
94.0,83.0,125.0,0,0.04600916,0,120+
68.0,76.0,123.0,0,0.046664003,0,120+
27.0,31.0,125.0,0,0.044619836,0,120+
95.0,102.0,125.0,0,0.052928187,0,120+
94.0,65.0,125.0,0,0.047009334,0,120+
85.0,62.0,125.0,0,0.045901682,0,120+
11.0,89.0,125.0,0,0.045563813,0,120+
5.0,71.0,125.0,0,0.05947401,1,120+
46.0,62.0,125.0,0,0.045605954,0,120+
9.0,58.0,125.0,0,0.052067894,0,120+
78.0,30.0,125.0,0,0.06263722,1,120+
64.0,32.0,125.0,0,0.048077308,0,120+
26.0,43.0,125.0,0,0.048738807,0,120+
72.0,30.0,125.0,0,0.048369735,0,120+
21.0,35.0,125.0,0,0.046458263,0,120+
23.0,30.0,125.0,0,0.049054965,0,120+
92.0,217.0,124.0,0,0.04728226,0,120+
28.0,34.0,125.0,0,0.050275765,0,120+
35.0,42.0,125.0,0,0.04652016,0,120+
66.0,81.0,121.0,0,0.049583357,0,120+
96.0,161.0,125.0,0,0.049682844,0,120+
55.0,53.0,125.0,0,0.04759222,0,120+
26.0,79.0,120.0,0,0.048134487,0,90-120
98.0,36.0,120.0,0,0.048522517,0,90-120
84.0,88.0,125.0,0,0.04494027,0,120+
20.0,44.0,125.0,0,0.049019672,0,120+
83.0,107.0,125.0,0,0.0556913,0,120+
84.0,57.0,125.0,0,0.04436402,0,120+
10.0,70.0,125.0,0,0.058370553,1,120+
86.0,68.0,125.0,0,0.045221146,0,120+
16.0,34.0,125.0,0,0.048928104,0,120+
59.0,51.0,125.0,0,0.055756133,0,120+
52.0,33.0,125.0,0,0.05073578,0,120+
54.0,115.0,125.0,0,0.04977066,0,120+
7.0,125.0,125.0,0,0.050003264,0,120+
96.0,173.0,125.0,0,0.047293026,0,120+
46.0,132.0,124.0,0,0.04808257,0,120+
97.0,43.0,125.0,0,0.049612243,0,120+
19.0,33.0,125.0,0,0.044801664,0,120+
56.0,87.0,125.0,0,0.04697621,0,120+
25.0,86.0,125.0,0,0.04802287,0,120+
67.0,168.0,125.0,0,0.04921176,0,120+
69.0,61.0,125.0,0,0.04926438,0,120+
73.0,45.0,125.0,0,0.045381844,0,120+
2.0,93.0,125.0,0,0.06167097,1,120+
87.0,50.0,125.0,0,0.046804756,0,120+
75.0,101.0,125.0,0,0.04788201,0,120+
83.0,31.0,125.0,0,0.05861469,1,120+
67.0,92.0,125.0,0,0.0508291,0,120+
96.0,38.0,125.0,0,0.045282047,0,120+
76.0,70.0,125.0,0,0.049895592,0,120+
51.0,91.0,122.0,0,0.055788934,0,120+
92.0,45.0,125.0,0,0.04770274,0,120+
54.0,80.0,125.0,0,0.0494163,0,120+
67.0,149.0,125.0,0,0.04630629,0,120+
20.0,90.0,125.0,0,0.04629823,0,120+
83.0,84.0,125.0,0,0.04817644,0,120+
37.0,34.0,125.0,0,0.046294477,0,120+
84.0,82.0,125.0,0,0.046085384,0,120+
31.0,37.0,125.0,0,0.05229773,0,120+
67.0,188.0,125.0,0,0.04784853,0,120+
50.0,61.0,125.0,0,0.05032378,0,120+
84.0,42.0,125.0,0,0.04444442,0,120+
7.0,36.0,125.0,0,0.049455103,0,120+
11.0,75.0,125.0,0,0.045234084,0,120+
87.0,30.0,125.0,0,0.044385944,0,120+
26.0,68.0,125.0,0,0.048777875,0,120+
9.0,73.0,125.0,0,0.04962806,0,120+
7.0,98.0,125.0,0,0.050292127,0,120+
49.0,62.0,125.0,0,0.04301245,0,120+
41.0,48.0,125.0,0,0.052880183,0,120+
2.0,166.0,121.0,0,0.047785874,0,120+
64.0,34.0,125.0,0,0.0488723,0,120+
2.0,129.0,125.0,0,0.051341847,0,120+
17.0,147.0,125.0,0,0.050614484,0,120+
100.0,73.0,125.0,0,0.049182758,0,120+
80.0,36.0,125.0,0,0.04923387,0,120+
67.0,103.0,125.0,0,0.04864267,0,120+
95.0,150.0,125.0,0,0.04688641,0,120+
10.0,62.0,125.0,0,0.058790218,1,120+
23.0,38.0,125.0,0,0.050298445,0,120+
96.0,154.0,125.0,0,0.04901753,0,120+
2.0,80.0,125.0,0,0.05905399,1,120+
89.0,35.0,125.0,0,0.04626602,0,120+
41.0,75.0,125.0,0,0.04632965,0,120+
7.0,117.0,125.0,0,0.050197534,0,120+
62.0,31.0,125.0,0,0.046174884,0,120+
79.0,58.0,125.0,0,0.04869184,0,120+
54.0,81.0,125.0,0,0.05059064,0,120+
95.0,49.0,125.0,0,0.056880154,0,120+
11.0,105.0,125.0,0,0.046025265,0,120+
59.0,107.0,124.0,0,0.052643213,0,120+
88.0,80.0,125.0,0,0.046868604,0,120+
56.0,119.0,125.0,0,0.046470568,0,120+
34.0,63.0,125.0,0,0.048657805,0,120+
7.0,92.0,125.0,0,0.05371707,0,120+
72.0,93.0,120.0,0,0.046976876,0,90-120
67.0,116.0,125.0,0,0.04433344,0,120+
53.0,35.0,125.0,0,0.044876143,0,120+
67.0,183.0,125.0,0,0.046595484,0,120+
64.0,58.0,125.0,0,0.045931995,0,120+
2.0,97.0,125.0,0,0.059412453,1,120+
7.0,93.0,125.0,0,0.05115681,0,120+
88.0,61.0,125.0,0,0.047332425,0,120+
52.0,58.0,125.0,0,0.04362206,0,120+
17.0,141.0,125.0,0,0.04901131,0,120+
96.0,83.0,125.0,0,0.0487262,0,120+
40.0,51.0,125.0,0,0.045725133,0,120+
94.0,47.0,125.0,0,0.045210253,0,120+
46.0,108.0,125.0,0,0.051939555,0,120+
84.0,128.0,125.0,0,0.04876394,0,120+
73.0,75.0,125.0,0,0.047230422,0,120+
5.0,51.0,125.0,0,0.060475428,1,120+
81.0,111.0,125.0,0,0.051808134,0,120+
5.0,115.0,125.0,0,0.05352942,0,120+
92.0,87.0,125.0,0,0.04684056,0,120+
33.0,68.0,125.0,0,0.055666734,0,120+
33.0,36.0,125.0,0,0.06751267,1,120+
10.0,82.0,125.0,0,0.05336543,0,120+
30.0,43.0,125.0,0,0.056123387,0,120+
97.0,30.0,125.0,0,0.04635396,0,120+
66.0,58.0,125.0,0,0.043280736,0,120+
20.0,88.0,125.0,0,0.046829235,0,120+
21.0,61.0,125.0,0,0.050584547,0,120+
54.0,132.0,125.0,0,0.048740473,0,120+
7.0,106.0,125.0,0,0.04838254,0,120+
38.0,38.0,125.0,0,0.04947815,0,120+
66.0,77.0,125.0,0,0.050000403,0,120+
11.0,108.0,125.0,0,0.04728773,0,120+
13.0,37.0,125.0,0,0.043586977,0,120+
5.0,65.0,125.0,0,0.0549844,0,120+
86.0,64.0,125.0,0,0.045853086,0,120+
53.0,53.0,125.0,0,0.050266754,0,120+
75.0,71.0,125.0,0,0.047058474,0,120+
96.0,110.0,125.0,0,0.04946831,0,120+
5.0,33.0,125.0,0,0.062397774,1,120+
46.0,112.0,125.0,0,0.051695067,0,120+
99.0,49.0,125.0,0,0.047556646,0,120+
92.0,117.0,125.0,0,0.04814768,0,120+
97.0,34.0,125.0,0,0.04707672,0,120+
94.0,59.0,125.0,0,0.047058176,0,120+
96.0,59.0,125.0,0,0.045281764,0,120+
30.0,36.0,125.0,0,0.05810268,1,120+
79.0,69.0,125.0,0,0.04809864,0,120+
78.0,92.0,125.0,0,0.05562603,0,120+
88.0,82.0,125.0,0,0.04769238,0,120+
92.0,169.0,125.0,0,0.044574,0,120+
75.0,83.0,125.0,0,0.048781086,0,120+
64.0,92.0,125.0,0,0.04337289,0,120+
18.0,55.0,125.0,0,0.048008516,0,120+
71.0,76.0,125.0,0,0.04238481,0,120+
11.0,95.0,125.0,0,0.0456136,0,120+
80.0,49.0,125.0,0,0.048855618,0,120+
95.0,106.0,125.0,0,0.055277504,0,120+
86.0,144.0,125.0,0,0.044464562,0,120+
48.0,84.0,125.0,0,0.049960393,0,120+
12.0,30.0,125.0,0,0.046963356,0,120+
59.0,44.0,125.0,0,0.05947899,1,120+
69.0,120.0,125.0,0,0.05132455,0,120+
47.0,69.0,125.0,0,0.05134944,0,120+
64.0,110.0,125.0,0,0.04436315,0,120+
81.0,99.0,125.0,0,0.05099579,0,120+
88.0,63.0,125.0,0,0.047210623,0,120+
53.0,47.0,125.0,0,0.04518023,0,120+
21.0,51.0,125.0,0,0.04800083,0,120+
95.0,82.0,125.0,0,0.055765547,0,120+
84.0,138.0,125.0,0,0.0501007,0,120+
95.0,159.0,124.0,0,0.049264155,0,120+
86.0,97.0,125.0,0,0.046448197,0,120+
86.0,131.0,125.0,0,0.04519234,0,120+
60.0,38.0,125.0,0,0.047501087,0,120+
16.0,58.0,125.0,0,0.04689433,0,120+
49.0,83.0,125.0,0,0.04561466,0,120+
2.0,58.0,125.0,0,0.04971826,0,120+
54.0,129.0,125.0,0,0.048481267,0,120+
67.0,133.0,125.0,0,0.04244997,0,120+
38.0,42.0,125.0,0,0.04687502,0,120+
49.0,36.0,125.0,0,0.048078116,0,120+
86.0,69.0,125.0,0,0.044766024,0,120+
20.0,108.0,125.0,0,0.046020966,0,120+
48.0,44.0,125.0,0,0.06009214,1,120+
64.0,106.0,125.0,0,0.044286128,0,120+
47.0,78.0,125.0,0,0.0549503,0,120+
4.0,47.0,125.0,0,0.050802026,0,120+
72.0,44.0,125.0,0,0.04297827,0,120+
69.0,164.0,125.0,0,0.049286317,0,120+
76.0,81.0,125.0,0,0.051373877,0,120+
92.0,111.0,125.0,0,0.047405306,0,120+
75.0,34.0,125.0,0,0.046030987,0,120+
82.0,76.0,125.0,0,0.047301047,0,120+
69.0,176.0,125.0,0,0.050922275,0,120+
67.0,112.0,125.0,0,0.045813058,0,120+
34.0,36.0,125.0,0,0.05041339,0,120+
1.0,47.0,125.0,0,0.04474182,0,120+
2.0,34.0,125.0,0,0.051497348,0,120+
51.0,70.0,125.0,0,0.060489114,1,120+
90.0,31.0,123.0,0,0.052430075,0,120+
98.0,34.0,122.0,0,0.047138147,0,120+
7.0,63.0,125.0,0,0.05485982,0,120+
69.0,180.0,125.0,0,0.047761973,0,120+
1.0,67.0,125.0,0,0.044996347,0,120+
51.0,73.0,125.0,0,0.056664508,0,120+
21.0,41.0,125.0,0,0.04606168,0,120+
56.0,130.0,125.0,0,0.049608685,0,120+
67.0,177.0,125.0,0,0.04906877,0,120+
73.0,35.0,125.0,0,0.046873637,0,120+
81.0,80.0,125.0,0,0.0467384,0,120+
46.0,36.0,125.0,0,0.052396722,0,120+
11.0,114.0,125.0,0,0.0497898,0,120+
42.0,45.0,125.0,0,0.048095122,0,120+
95.0,41.0,125.0,0,0.055061877,0,120+
69.0,233.0,125.0,0,0.046662655,0,120+
78.0,94.0,125.0,0,0.05870288,1,120+
52.0,43.0,125.0,0,0.04472345,0,120+
15.0,75.0,125.0,0,0.049824048,0,120+
96.0,210.0,125.0,0,0.04834638,0,120+
69.0,221.0,125.0,0,0.046648573,0,120+
97.0,49.0,125.0,0,0.04806146,0,120+
83.0,157.0,125.0,0,0.049963266,0,120+
41.0,32.0,125.0,0,0.054186337,0,120+
16.0,84.0,125.0,0,0.050003003,0,120+
59.0,81.0,125.0,0,0.051927812,0,120+
83.0,101.0,125.0,0,0.055813752,0,120+
78.0,56.0,125.0,0,0.06103483,1,120+
38.0,56.0,125.0,0,0.044864338,0,120+
2.0,75.0,125.0,0,0.057523616,0,120+
49.0,65.0,125.0,0,0.042453665,0,120+
59.0,76.0,125.0,0,0.045038916,0,120+
14.0,34.0,125.0,0,0.048143268,0,120+
96.0,52.0,125.0,0,0.044728465,0,120+
3.0,32.0,125.0,0,0.04651796,0,120+
51.0,84.0,125.0,0,0.05267372,0,120+
72.0,38.0,125.0,0,0.046441328,0,120+
68.0,38.0,125.0,0,0.048301004,0,120+
17.0,129.0,125.0,0,0.051051337,0,120+
56.0,116.0,125.0,0,0.045643184,0,120+
11.0,118.0,122.0,0,0.04957627,0,120+
88.0,91.0,122.0,0,0.04606572,0,120+
35.0,34.0,125.0,0,0.04503684,0,120+
2.0,131.0,125.0,0,0.05102463,0,120+
54.0,36.0,125.0,0,0.04968889,0,120+
7.0,65.0,125.0,0,0.054466672,0,120+
21.0,65.0,125.0,0,0.048701033,0,120+
46.0,61.0,125.0,0,0.045493603,0,120+
5.0,133.0,125.0,0,0.049105015,0,120+
20.0,36.0,125.0,0,0.047556456,0,120+
68.0,73.0,125.0,0,0.045963034,0,120+
97.0,71.0,125.0,0,0.048756596,0,120+
97.0,57.0,125.0,0,0.049036976,0,120+
31.0,80.0,125.0,0,0.050281752,0,120+
7.0,105.0,125.0,0,0.047651164,0,120+
17.0,78.0,125.0,0,0.04662541,0,120+
7.0,72.0,125.0,0,0.056590218,0,120+
84.0,130.0,125.0,0,0.049567495,0,120+
34.0,65.0,125.0,0,0.04916031,0,120+
75.0,80.0,125.0,0,0.04803996,0,120+
96.0,81.0,125.0,0,0.048292723,0,120+
96.0,169.0,125.0,0,0.04802335,0,120+
1.0,60.0,125.0,0,0.044043392,0,120+
75.0,45.0,125.0,0,0.04503844,0,120+
43.0,84.0,123.0,0,0.04636448,0,120+
92.0,71.0,125.0,0,0.0488816,0,120+
83.0,57.0,125.0,0,0.053340346,0,120+
78.0,88.0,125.0,0,0.05161346,0,120+
92.0,159.0,125.0,0,0.04672142,0,120+
43.0,35.0,125.0,0,0.051010557,0,120+
50.0,59.0,125.0,0,0.05107141,0,120+
69.0,45.0,125.0,0,0.04831645,0,120+
17.0,131.0,125.0,0,0.05088391,0,120+
46.0,32.0,125.0,0,0.054784246,0,120+
43.0,51.0,125.0,0,0.053986028,0,120+
82.0,70.0,125.0,0,0.04921547,0,120+
2.0,87.0,125.0,0,0.057645436,0,120+
69.0,188.0,125.0,0,0.048147157,0,120+
50.0,68.0,125.0,0,0.04957718,0,120+
59.0,38.0,125.0,0,0.055386115,0,120+
83.0,116.0,125.0,0,0.054873366,0,120+
96.0,136.0,125.0,0,0.048125733,0,120+
18.0,69.0,125.0,0,0.045099337,0,120+
30.0,69.0,125.0,0,0.05416428,0,120+
21.0,30.0,125.0,0,0.04713114,0,120+
63.0,50.0,124.0,0,0.049160074,0,120+
32.0,44.0,125.0,0,0.047502868,0,120+
76.0,73.0,125.0,0,0.05140771,0,120+
75.0,69.0,125.0,0,0.046641544,0,120+
16.0,72.0,125.0,0,0.04945032,0,120+
89.0,90.0,125.0,0,0.050969727,0,120+
2.0,96.0,125.0,0,0.060129296,1,120+
52.0,60.0,125.0,0,0.04357641,0,120+
67.0,34.0,125.0,0,0.048542872,0,120+
75.0,79.0,125.0,0,0.047773555,0,120+
95.0,54.0,125.0,0,0.056627467,0,120+
87.0,37.0,125.0,0,0.045905933,0,120+
66.0,72.0,125.0,0,0.047056105,0,120+
52.0,55.0,125.0,0,0.04416021,0,120+
15.0,34.0,125.0,0,0.060840867,1,120+
25.0,75.0,125.0,0,0.047491133,0,120+
18.0,31.0,125.0,0,0.04904891,0,120+
40.0,54.0,125.0,0,0.045716867,0,120+
87.0,34.0,125.0,0,0.04518612,0,120+
21.0,57.0,125.0,0,0.048407126,0,120+
66.0,40.0,125.0,0,0.046835694,0,120+
97.0,40.0,125.0,0,0.046534866,0,120+
68.0,33.0,125.0,0,0.045952585,0,120+
87.0,54.0,124.0,0,0.047764603,0,120+
34.0,61.0,125.0,0,0.049843065,0,120+
54.0,73.0,125.0,0,0.047588553,0,120+
33.0,46.0,125.0,0,0.06418344,1,120+
83.0,120.0,125.0,0,0.05491861,0,120+
80.0,47.0,125.0,0,0.04811799,0,120+
30.0,55.0,125.0,0,0.051478714,0,120+
95.0,149.0,125.0,0,0.046538383,0,120+
69.0,111.0,125.0,0,0.047584698,0,120+
47.0,81.0,125.0,0,0.056215346,0,120+
81.0,42.0,125.0,0,0.046994165,0,120+
33.0,34.0,125.0,0,0.06669364,1,120+
92.0,201.0,125.0,0,0.049768183,0,120+
51.0,83.0,125.0,0,0.051901277,0,120+
83.0,112.0,125.0,0,0.05581248,0,120+
96.0,91.0,125.0,0,0.0500543,0,120+
71.0,88.0,120.0,0,0.04239682,0,90-120
15.0,36.0,125.0,0,0.058623366,1,120+
2.0,50.0,125.0,0,0.045675803,0,120+
80.0,38.0,125.0,0,0.04972886,0,120+
92.0,196.0,125.0,0,0.049051482,0,120+
51.0,67.0,125.0,0,0.058722857,1,120+
99.0,48.0,125.0,0,0.047529496,0,120+
5.0,87.0,125.0,0,0.0593153,1,120+
12.0,35.0,125.0,0,0.047083393,0,120+
98.0,31.0,125.0,0,0.0482485,0,120+
75.0,96.0,125.0,0,0.046810243,0,120+
82.0,56.0,125.0,0,0.0521749,0,120+
69.0,191.0,125.0,0,0.048074596,0,120+
83.0,38.0,125.0,0,0.06136379,1,120+
96.0,30.0,125.0,0,0.04577446,0,120+
18.0,39.0,125.0,0,0.04829471,0,120+
5.0,42.0,125.0,0,0.059481878,1,120+
96.0,164.0,125.0,0,0.04886356,0,120+
49.0,50.0,125.0,0,0.04480108,0,120+
51.0,57.0,125.0,0,0.05616917,0,120+
64.0,41.0,125.0,0,0.045621224,0,120+
64.0,120.0,125.0,0,0.04674772,0,120+
30.0,70.0,124.0,0,0.053789444,0,120+
84.0,70.0,125.0,0,0.042911563,0,120+
55.0,55.0,125.0,0,0.04740839,0,120+
50.0,77.0,121.0,0,0.04971118,0,120+
95.0,139.0,125.0,0,0.048504125,0,120+
94.0,41.0,125.0,0,0.045212246,0,120+
46.0,99.0,125.0,0,0.056828704,0,120+
38.0,69.0,125.0,0,0.047224067,0,120+
100.0,47.0,125.0,0,0.045443587,0,120+
47.0,85.0,125.0,0,0.056034118,0,120+
15.0,56.0,125.0,0,0.053467,0,120+
78.0,58.0,125.0,0,0.063215606,1,120+
7.0,58.0,125.0,0,0.053663965,0,120+
40.0,52.0,125.0,0,0.04575514,0,120+
20.0,85.0,125.0,0,0.046285342,0,120+
96.0,178.0,125.0,0,0.046460364,0,120+
17.0,34.0,125.0,0,0.05566559,0,120+
56.0,31.0,125.0,0,0.045931328,0,120+
30.0,54.0,125.0,0,0.05113671,0,120+
54.0,37.0,125.0,0,0.04969283,0,120+
47.0,74.0,125.0,0,0.05388467,0,120+
69.0,124.0,125.0,0,0.04954278,0,120+
28.0,40.0,125.0,0,0.052023597,0,120+
17.0,53.0,125.0,0,0.04773438,0,120+
84.0,67.0,125.0,0,0.04390858,0,120+
55.0,47.0,125.0,0,0.0478977,0,120+
1.0,42.0,125.0,0,0.04598907,0,120+
79.0,56.0,125.0,0,0.049464006,0,120+
10.0,99.0,123.0,0,0.049668647,0,120+
36.0,37.0,121.0,0,0.04672666,0,120+
22.0,40.0,125.0,0,0.044223387,0,120+
53.0,37.0,125.0,0,0.045192298,0,120+
47.0,37.0,125.0,0,0.0574945,0,120+
84.0,129.0,125.0,0,0.049260322,0,120+
83.0,46.0,125.0,0,0.04973187,0,120+
11.0,37.0,125.0,0,0.060783964,1,120+
7.0,49.0,125.0,0,0.05061574,0,120+
96.0,40.0,125.0,0,0.045196343,0,120+
67.0,181.0,125.0,0,0.04740677,0,120+
78.0,45.0,125.0,0,0.06007469,1,120+
56.0,135.0,125.0,0,0.04942206,0,120+
69.0,154.0,125.0,0,0.04772608,0,120+
23.0,40.0,125.0,0,0.050517637,0,120+
15.0,65.0,125.0,0,0.0507307,0,120+
88.0,48.0,125.0,0,0.046926863,0,120+
78.0,85.0,125.0,0,0.054219242,0,120+
92.0,218.0,123.0,0,0.048125044,0,120+
73.0,73.0,125.0,0,0.04647475,0,120+
15.0,83.0,124.0,0,0.046808228,0,120+
52.0,86.0,125.0,0,0.046195224,0,120+
62.0,35.0,125.0,0,0.04561722,0,120+
46.0,90.0,125.0,0,0.053549517,0,120+
25.0,98.0,125.0,0,0.04732628,0,120+
33.0,50.0,125.0,0,0.05626704,0,120+
11.0,77.0,125.0,0,0.045599487,0,120+
50.0,74.0,124.0,0,0.05003648,0,120+
67.0,69.0,125.0,0,0.050291814,0,120+
5.0,66.0,125.0,0,0.05460454,0,120+
69.0,67.0,125.0,0,0.04906715,0,120+
88.0,65.0,125.0,0,0.04698962,0,120+
89.0,96.0,121.0,0,0.050241716,0,120+
92.0,60.0,125.0,0,0.04866878,0,120+
46.0,87.0,125.0,0,0.055294164,0,120+
83.0,89.0,125.0,0,0.04767925,0,120+
67.0,163.0,125.0,0,0.04926038,0,120+
67.0,73.0,125.0,0,0.050478194,0,120+
55.0,37.0,125.0,0,0.048452236,0,120+
3.0,59.0,120.0,0,0.045971565,0,90-120
21.0,62.0,125.0,0,0.050417706,0,120+
83.0,44.0,125.0,0,0.05399553,0,120+
20.0,55.0,125.0,0,0.046285044,0,120+
67.0,122.0,125.0,0,0.04259232,0,120+
72.0,41.0,125.0,0,0.043238204,0,120+
41.0,59.0,125.0,0,0.050118756,0,120+
56.0,77.0,125.0,0,0.04938796,0,120+
56.0,117.0,125.0,0,0.04605419,0,120+
38.0,57.0,125.0,0,0.044949226,0,120+
28.0,37.0,125.0,0,0.05033521,0,120+
90.0,33.0,121.0,0,0.052085523,0,120+
44.0,49.0,125.0,0,0.049863808,0,120+
100.0,38.0,125.0,0,0.043402486,0,120+
97.0,45.0,125.0,0,0.049472835,0,120+
66.0,78.0,124.0,0,0.050254095,0,120+
92.0,107.0,125.0,0,0.04768544,0,120+
96.0,71.0,125.0,0,0.049648594,0,120+
41.0,53.0,125.0,0,0.04978686,0,120+
32.0,35.0,125.0,0,0.04731571,0,120+
94.0,80.0,125.0,0,0.047367863,0,120+
20.0,48.0,125.0,0,0.048645467,0,120+
86.0,123.0,125.0,0,0.04534209,0,120+
