unit,cycle,rul,label,reconstruction_error,predicted_label,rul_range
32.0,38.0,125.0,0,0.048678428,0,120+
74.0,33.0,125.0,0,0.053455617,0,120+
3.0,57.0,122.0,0,0.04561162,0,120+
64.0,158.0,125.0,0,0.04621022,0,120+
69.0,122.0,125.0,0,0.052073035,0,120+
7.0,45.0,125.0,0,0.049764756,0,120+
48.0,87.0,125.0,0,0.049050022,0,120+
41.0,86.0,125.0,0,0.04884876,0,120+
92.0,102.0,125.0,0,0.04757062,0,120+
100.0,79.0,121.0,0,0.047893822,0,120+
10.0,56.0,125.0,0,0.05513962,0,120+
45.0,33.0,125.0,0,0.056140646,0,120+
17.0,155.0,121.0,0,0.048212875,0,120+
17.0,151.0,125.0,0,0.04965477,0,120+
95.0,50.0,125.0,0,0.057147913,0,120+
11.0,67.0,125.0,0,0.05006225,0,120+
78.0,105.0,125.0,0,0.054548614,0,120+
95.0,78.0,125.0,0,0.05900674,1,120+
7.0,57.0,125.0,0,0.050723232,0,120+
83.0,150.0,125.0,0,0.051618658,0,120+
2.0,94.0,125.0,0,0.061285216,1,120+
1.0,59.0,125.0,0,0.044481605,0,120+
64.0,146.0,125.0,0,0.046092395,0,120+
25.0,45.0,125.0,0,0.0499333,0,120+
54.0,52.0,125.0,0,0.049002025,0,120+
18.0,56.0,125.0,0,0.047575977,0,120+
78.0,44.0,125.0,0,0.057080045,0,120+
10.0,46.0,125.0,0,0.05573459,0,120+
47.0,55.0,125.0,0,0.046611566,0,120+
64.0,67.0,125.0,0,0.04733044,0,120+
64.0,48.0,125.0,0,0.044439655,0,120+
69.0,74.0,125.0,0,0.050065834,0,120+
33.0,53.0,125.0,0,0.05819514,1,120+
100.0,65.0,125.0,0,0.048919357,0,120+
96.0,87.0,125.0,0,0.052601438,0,120+
19.0,31.0,125.0,0,0.045135763,0,120+
84.0,60.0,125.0,0,0.043561783,0,120+
18.0,68.0,125.0,0,0.04539478,0,120+
78.0,82.0,125.0,0,0.056813683,0,120+
96.0,47.0,125.0,0,0.043546986,0,120+
20.0,30.0,125.0,0,0.04741764,0,120+
26.0,62.0,125.0,0,0.050932772,0,120+
56.0,81.0,125.0,0,0.04726176,0,120+
83.0,129.0,125.0,0,0.049800195,0,120+
95.0,118.0,125.0,0,0.052657373,0,120+
2.0,77.0,125.0,0,0.057872,1,120+
84.0,112.0,125.0,0,0.04547648,0,120+
51.0,34.0,125.0,0,0.045378495,0,120+
37.0,35.0,125.0,0,0.046388168,0,120+
17.0,35.0,125.0,0,0.05587613,0,120+
2.0,56.0,125.0,0,0.050007124,0,120+
88.0,90.0,123.0,0,0.0469534,0,120+
19.0,30.0,125.0,0,0.045650408,0,120+
84.0,144.0,123.0,0,0.05003836,0,120+
66.0,76.0,125.0,0,0.048762903,0,120+
5.0,72.0,125.0,0,0.05883946,1,120+
33.0,78.0,122.0,0,0.056303285,0,120+
17.0,111.0,125.0,0,0.049317308,0,120+
7.0,88.0,125.0,0,0.05330876,0,120+
40.0,56.0,125.0,0,0.045251895,0,120+
75.0,50.0,125.0,0,0.045399763,0,120+
84.0,126.0,125.0,0,0.048187558,0,120+
10.0,34.0,125.0,0,0.055041797,0,120+
96.0,206.0,125.0,0,0.048662882,0,120+
4.0,64.0,125.0,0,0.05045854,0,120+
42.0,57.0,125.0,0,0.053237163,0,120+
5.0,146.0,123.0,0,0.049166575,0,120+
69.0,192.0,125.0,0,0.046895236,0,120+
49.0,80.0,125.0,0,0.045186166,0,120+
54.0,51.0,125.0,0,0.049042087,0,120+
78.0,97.0,125.0,0,0.058197185,1,120+
48.0,75.0,125.0,0,0.050374538,0,120+
97.0,33.0,125.0,0,0.047749255,0,120+
78.0,52.0,125.0,0,0.05953949,1,120+
46.0,130.0,125.0,0,0.04772909,0,120+
48.0,57.0,125.0,0,0.057644375,0,120+
9.0,64.0,125.0,0,0.05034488,0,120+
20.0,99.0,125.0,0,0.04746355,0,120+
92.0,92.0,125.0,0,0.046296135,0,120+
48.0,93.0,125.0,0,0.04722336,0,120+
64.0,116.0,125.0,0,0.04663261,0,120+
64.0,152.0,125.0,0,0.04629435,0,120+
59.0,56.0,125.0,0,0.05434111,0,120+
83.0,134.0,125.0,0,0.048303645,0,120+
20.0,100.0,125.0,0,0.047934055,0,120+
95.0,96.0,125.0,0,0.05389256,0,120+
2.0,138.0,125.0,0,0.052180763,0,120+
64.0,47.0,125.0,0,0.04459168,0,120+
66.0,56.0,125.0,0,0.044494856,0,120+
47.0,87.0,125.0,0,0.055919163,0,120+
41.0,83.0,125.0,0,0.04807568,0,120+
92.0,72.0,125.0,0,0.048553724,0,120+
88.0,34.0,125.0,0,0.046142947,0,120+
67.0,142.0,125.0,0,0.043801263,0,120+
82.0,66.0,125.0,0,0.05022558,0,120+
66.0,46.0,125.0,0,0.04446433,0,120+
92.0,126.0,125.0,0,0.048605323,0,120+
19.0,37.0,121.0,0,0.04488561,0,120+
96.0,35.0,125.0,0,0.04562833,0,120+
64.0,42.0,125.0,0,0.04498521,0,120+
49.0,32.0,125.0,0,0.047713403,0,120+
75.0,33.0,125.0,0,0.045510918,0,120+
76.0,44.0,125.0,0,0.04505941,0,120+
54.0,57.0,125.0,0,0.04735233,0,120+
33.0,56.0,125.0,0,0.06000838,1,120+
25.0,54.0,125.0,0,0.051450484,0,120+
7.0,111.0,125.0,0,0.050322045,0,120+
50.0,47.0,125.0,0,0.04885906,0,120+
7.0,91.0,125.0,0,0.054091364,0,120+
56.0,114.0,125.0,0,0.045122053,0,120+
46.0,81.0,125.0,0,0.05364496,0,120+
94.0,82.0,125.0,0,0.046989553,0,120+
52.0,34.0,125.0,0,0.04953737,0,120+
83.0,93.0,125.0,0,0.05289566,0,120+
5.0,30.0,125.0,0,0.06223626,1,120+
3.0,34.0,125.0,0,0.045248765,0,120+
44.0,41.0,125.0,0,0.049515568,0,120+
48.0,109.0,122.0,0,0.045066554,0,120+
86.0,130.0,125.0,0,0.044286832,0,120+
4.0,46.0,125.0,0,0.051235624,0,120+
51.0,32.0,125.0,0,0.048708472,0,120+
21.0,36.0,125.0,0,0.04646292,0,120+
17.0,103.0,125.0,0,0.043606553,0,120+
26.0,49.0,125.0,0,0.049307913,0,120+
56.0,65.0,125.0,0,0.04828935,0,120+
14.0,52.0,125.0,0,0.0468215,0,120+
94.0,83.0,125.0,0,0.046057146,0,120+
68.0,76.0,123.0,0,0.046727397,0,120+
27.0,31.0,125.0,0,0.0443077,0,120+
95.0,102.0,125.0,0,0.052963838,0,120+
94.0,65.0,125.0,0,0.04714549,0,120+
85.0,62.0,125.0,0,0.045842778,0,120+
11.0,89.0,125.0,0,0.045343712,0,120+
5.0,71.0,125.0,0,0.059328046,1,120+
46.0,62.0,125.0,0,0.045554694,0,120+
9.0,58.0,125.0,0,0.051743597,0,120+
78.0,30.0,125.0,0,0.06304982,1,120+
64.0,32.0,125.0,0,0.04786862,0,120+
26.0,43.0,125.0,0,0.048714966,0,120+
72.0,30.0,125.0,0,0.04922967,0,120+
21.0,35.0,125.0,0,0.046306275,0,120+
23.0,30.0,125.0,0,0.04914971,0,120+
92.0,217.0,124.0,0,0.04703043,0,120+
28.0,34.0,125.0,0,0.05043328,0,120+
35.0,42.0,125.0,0,0.046549063,0,120+
66.0,81.0,121.0,0,0.049846,0,120+
96.0,161.0,125.0,0,0.049872607,0,120+
55.0,53.0,125.0,0,0.04756335,0,120+
26.0,79.0,120.0,0,0.048255667,0,90-120
98.0,36.0,120.0,0,0.048022393,0,90-120
84.0,88.0,125.0,0,0.045330912,0,120+
20.0,44.0,125.0,0,0.048973907,0,120+
83.0,107.0,125.0,0,0.055598706,0,120+
84.0,57.0,125.0,0,0.044420183,0,120+
10.0,70.0,125.0,0,0.058432348,1,120+
86.0,68.0,125.0,0,0.045975395,0,120+
16.0,34.0,125.0,0,0.048992325,0,120+
59.0,51.0,125.0,0,0.055675812,0,120+
52.0,33.0,125.0,0,0.050692204,0,120+
54.0,115.0,125.0,0,0.04989661,0,120+
7.0,125.0,125.0,0,0.049430985,0,120+
96.0,173.0,125.0,0,0.047442023,0,120+
46.0,132.0,124.0,0,0.047782704,0,120+
97.0,43.0,125.0,0,0.04967688,0,120+
19.0,33.0,125.0,0,0.04494832,0,120+
56.0,87.0,125.0,0,0.046947725,0,120+
25.0,86.0,125.0,0,0.04785464,0,120+
67.0,168.0,125.0,0,0.048827805,0,120+
69.0,61.0,125.0,0,0.048979167,0,120+
73.0,45.0,125.0,0,0.04545198,0,120+
2.0,93.0,125.0,0,0.06199792,1,120+
87.0,50.0,125.0,0,0.04694092,0,120+
75.0,101.0,125.0,0,0.048075378,0,120+
83.0,31.0,125.0,0,0.05867958,1,120+
67.0,92.0,125.0,0,0.050902523,0,120+
96.0,38.0,125.0,0,0.04529602,0,120+
76.0,70.0,125.0,0,0.05002426,0,120+
51.0,91.0,122.0,0,0.055793285,0,120+
92.0,45.0,125.0,0,0.047069747,0,120+
54.0,80.0,125.0,0,0.04923082,0,120+
67.0,149.0,125.0,0,0.045793347,0,120+
20.0,90.0,125.0,0,0.04591234,0,120+
83.0,84.0,125.0,0,0.047906183,0,120+
37.0,34.0,125.0,0,0.046223085,0,120+
84.0,82.0,125.0,0,0.046376456,0,120+
31.0,37.0,125.0,0,0.052123427,0,120+
67.0,188.0,125.0,0,0.04764332,0,120+
50.0,61.0,125.0,0,0.051088102,0,120+
84.0,42.0,125.0,0,0.044613454,0,120+
7.0,36.0,125.0,0,0.049424347,0,120+
11.0,75.0,125.0,0,0.044911284,0,120+
87.0,30.0,125.0,0,0.045017973,0,120+
26.0,68.0,125.0,0,0.049220912,0,120+
9.0,73.0,125.0,0,0.04987243,0,120+
7.0,98.0,125.0,0,0.0498514,0,120+
49.0,62.0,125.0,0,0.042920414,0,120+
41.0,48.0,125.0,0,0.05286267,0,120+
2.0,166.0,121.0,0,0.04746996,0,120+
64.0,34.0,125.0,0,0.048379213,0,120+
2.0,129.0,125.0,0,0.051360976,0,120+
17.0,147.0,125.0,0,0.050546013,0,120+
100.0,73.0,125.0,0,0.049270388,0,120+
80.0,36.0,125.0,0,0.049479567,0,120+
67.0,103.0,125.0,0,0.049003467,0,120+
95.0,150.0,125.0,0,0.04659284,0,120+
10.0,62.0,125.0,0,0.059263732,1,120+
23.0,38.0,125.0,0,0.04994579,0,120+
96.0,154.0,125.0,0,0.049116597,0,120+
2.0,80.0,125.0,0,0.05905793,1,120+
89.0,35.0,125.0,0,0.04642331,0,120+
41.0,75.0,125.0,0,0.04604902,0,120+
7.0,117.0,125.0,0,0.049773537,0,120+
62.0,31.0,125.0,0,0.0458142,0,120+
79.0,58.0,125.0,0,0.048729353,0,120+
54.0,81.0,125.0,0,0.050381955,0,120+
95.0,49.0,125.0,0,0.05726228,0,120+
11.0,105.0,125.0,0,0.04587495,0,120+
59.0,107.0,124.0,0,0.052316323,0,120+
88.0,80.0,125.0,0,0.046669595,0,120+
56.0,119.0,125.0,0,0.046520207,0,120+
34.0,63.0,125.0,0,0.048306894,0,120+
7.0,92.0,125.0,0,0.05366378,0,120+
72.0,93.0,120.0,0,0.04696605,0,90-120
67.0,116.0,125.0,0,0.044534072,0,120+
53.0,35.0,125.0,0,0.044046972,0,120+
67.0,183.0,125.0,0,0.04646793,0,120+
64.0,58.0,125.0,0,0.04670892,0,120+
2.0,97.0,125.0,0,0.059481338,1,120+
7.0,93.0,125.0,0,0.050908264,0,120+
88.0,61.0,125.0,0,0.046489608,0,120+
52.0,58.0,125.0,0,0.042959433,0,120+
17.0,141.0,125.0,0,0.048528712,0,120+
96.0,83.0,125.0,0,0.048747517,0,120+
40.0,51.0,125.0,0,0.045562662,0,120+
94.0,47.0,125.0,0,0.04516212,0,120+
46.0,108.0,125.0,0,0.0515138,0,120+
84.0,128.0,125.0,0,0.04877101,0,120+
73.0,75.0,125.0,0,0.046985365,0,120+
5.0,51.0,125.0,0,0.060524166,1,120+
81.0,111.0,125.0,0,0.051887233,0,120+
5.0,115.0,125.0,0,0.053504698,0,120+
92.0,87.0,125.0,0,0.04688327,0,120+
33.0,68.0,125.0,0,0.055689774,0,120+
33.0,36.0,125.0,0,0.06680588,1,120+
10.0,82.0,125.0,0,0.05337944,0,120+
30.0,43.0,125.0,0,0.05580624,0,120+
97.0,30.0,125.0,0,0.04602705,0,120+
66.0,58.0,125.0,0,0.04364468,0,120+
20.0,88.0,125.0,0,0.046508566,0,120+
21.0,61.0,125.0,0,0.049976747,0,120+
54.0,132.0,125.0,0,0.04868894,0,120+
7.0,106.0,125.0,0,0.048165362,0,120+
38.0,38.0,125.0,0,0.04963452,0,120+
66.0,77.0,125.0,0,0.050345227,0,120+
11.0,108.0,125.0,0,0.047230285,0,120+
13.0,37.0,125.0,0,0.043427836,0,120+
5.0,65.0,125.0,0,0.05507487,0,120+
86.0,64.0,125.0,0,0.04651286,0,120+
53.0,53.0,125.0,0,0.051783614,0,120+
75.0,71.0,125.0,0,0.046839472,0,120+
96.0,110.0,125.0,0,0.0502086,0,120+
5.0,33.0,125.0,0,0.06257166,1,120+
46.0,112.0,125.0,0,0.05160761,0,120+
99.0,49.0,125.0,0,0.047470618,0,120+
92.0,117.0,125.0,0,0.048173424,0,120+
97.0,34.0,125.0,0,0.047190554,0,120+
94.0,59.0,125.0,0,0.047246367,0,120+
96.0,59.0,125.0,0,0.044652905,0,120+
30.0,36.0,125.0,0,0.057832092,1,120+
79.0,69.0,125.0,0,0.048186254,0,120+
78.0,92.0,125.0,0,0.055790763,0,120+
88.0,82.0,125.0,0,0.0475322,0,120+
92.0,169.0,125.0,0,0.045259953,0,120+
75.0,83.0,125.0,0,0.048749782,0,120+
64.0,92.0,125.0,0,0.042749636,0,120+
18.0,55.0,125.0,0,0.047471665,0,120+
71.0,76.0,125.0,0,0.042459924,0,120+
11.0,95.0,125.0,0,0.045587234,0,120+
80.0,49.0,125.0,0,0.0490647,0,120+
95.0,106.0,125.0,0,0.055289485,0,120+
86.0,144.0,125.0,0,0.04460445,0,120+
48.0,84.0,125.0,0,0.049502302,0,120+
12.0,30.0,125.0,0,0.046973303,0,120+
59.0,44.0,125.0,0,0.06048752,1,120+
69.0,120.0,125.0,0,0.05183426,0,120+
47.0,69.0,125.0,0,0.051183548,0,120+
64.0,110.0,125.0,0,0.044375837,0,120+
81.0,99.0,125.0,0,0.050959803,0,120+
88.0,63.0,125.0,0,0.04615972,0,120+
53.0,47.0,125.0,0,0.04728098,0,120+
21.0,51.0,125.0,0,0.04751505,0,120+
95.0,82.0,125.0,0,0.05637253,0,120+
84.0,138.0,125.0,0,0.050042953,0,120+
95.0,159.0,124.0,0,0.049048226,0,120+
86.0,97.0,125.0,0,0.046244416,0,120+
86.0,131.0,125.0,0,0.044899665,0,120+
60.0,38.0,125.0,0,0.04723976,0,120+
16.0,58.0,125.0,0,0.047162723,0,120+
49.0,83.0,125.0,0,0.04582964,0,120+
2.0,58.0,125.0,0,0.050301965,0,120+
54.0,129.0,125.0,0,0.048666604,0,120+
67.0,133.0,125.0,0,0.042339038,0,120+
38.0,42.0,125.0,0,0.04678501,0,120+
49.0,36.0,125.0,0,0.048075274,0,120+
86.0,69.0,125.0,0,0.04533355,0,120+
20.0,108.0,125.0,0,0.045885995,0,120+
48.0,44.0,125.0,0,0.059862435,1,120+
64.0,106.0,125.0,0,0.044313442,0,120+
47.0,78.0,125.0,0,0.05472235,0,120+
4.0,47.0,125.0,0,0.051082656,0,120+
72.0,44.0,125.0,0,0.04355552,0,120+
69.0,164.0,125.0,0,0.04984581,0,120+
76.0,81.0,125.0,0,0.05141716,0,120+
92.0,111.0,125.0,0,0.047036063,0,120+
75.0,34.0,125.0,0,0.045638476,0,120+
82.0,76.0,125.0,0,0.04682441,0,120+
69.0,176.0,125.0,0,0.050927244,0,120+
67.0,112.0,125.0,0,0.045646776,0,120+
34.0,36.0,125.0,0,0.050555248,0,120+
1.0,47.0,125.0,0,0.044879,0,120+
2.0,34.0,125.0,0,0.05194498,0,120+
51.0,70.0,125.0,0,0.060315266,1,120+
90.0,31.0,123.0,0,0.052419387,0,120+
98.0,34.0,122.0,0,0.046798244,0,120+
7.0,63.0,125.0,0,0.05475615,0,120+
69.0,180.0,125.0,0,0.04719127,0,120+
1.0,67.0,125.0,0,0.044355378,0,120+
51.0,73.0,125.0,0,0.056570902,0,120+
21.0,41.0,125.0,0,0.04574556,0,120+
56.0,130.0,125.0,0,0.04985265,0,120+
67.0,177.0,125.0,0,0.04864725,0,120+
73.0,35.0,125.0,0,0.04690167,0,120+
81.0,80.0,125.0,0,0.046694957,0,120+
46.0,36.0,125.0,0,0.05182697,0,120+
11.0,114.0,125.0,0,0.049787354,0,120+
42.0,45.0,125.0,0,0.048198648,0,120+
95.0,41.0,125.0,0,0.054744054,0,120+
69.0,233.0,125.0,0,0.04686891,0,120+
78.0,94.0,125.0,0,0.058773644,1,120+
52.0,43.0,125.0,0,0.044642318,0,120+
15.0,75.0,125.0,0,0.049109455,0,120+
96.0,210.0,125.0,0,0.048144735,0,120+
69.0,221.0,125.0,0,0.04658285,0,120+
97.0,49.0,125.0,0,0.048034992,0,120+
83.0,157.0,125.0,0,0.04995714,0,120+
41.0,32.0,125.0,0,0.053958908,0,120+
16.0,84.0,125.0,0,0.050601985,0,120+
59.0,81.0,125.0,0,0.05197376,0,120+
83.0,101.0,125.0,0,0.055769704,0,120+
78.0,56.0,125.0,0,0.061496325,1,120+
38.0,56.0,125.0,0,0.044611167,0,120+
2.0,75.0,125.0,0,0.05804014,1,120+
49.0,65.0,125.0,0,0.042325947,0,120+
59.0,76.0,125.0,0,0.045072574,0,120+
14.0,34.0,125.0,0,0.047947485,0,120+
96.0,52.0,125.0,0,0.044486407,0,120+
3.0,32.0,125.0,0,0.046424866,0,120+
51.0,84.0,125.0,0,0.052675955,0,120+
72.0,38.0,125.0,0,0.046912286,0,120+
68.0,38.0,125.0,0,0.048648454,0,120+
17.0,129.0,125.0,0,0.050688818,0,120+
56.0,116.0,125.0,0,0.045536745,0,120+
11.0,118.0,122.0,0,0.04960287,0,120+
88.0,91.0,122.0,0,0.04627869,0,120+
35.0,34.0,125.0,0,0.04505676,0,120+
2.0,131.0,125.0,0,0.050955303,0,120+
54.0,36.0,125.0,0,0.0495667,0,120+
7.0,65.0,125.0,0,0.054063383,0,120+
21.0,65.0,125.0,0,0.048076373,0,120+
46.0,61.0,125.0,0,0.045607317,0,120+
5.0,133.0,125.0,0,0.049772475,0,120+
20.0,36.0,125.0,0,0.04756094,0,120+
68.0,73.0,125.0,0,0.04583594,0,120+
97.0,71.0,125.0,0,0.04856483,0,120+
97.0,57.0,125.0,0,0.048759453,0,120+
31.0,80.0,125.0,0,0.05040159,0,120+
7.0,105.0,125.0,0,0.047413234,0,120+
17.0,78.0,125.0,0,0.046162467,0,120+
7.0,72.0,125.0,0,0.056552887,0,120+
84.0,130.0,125.0,0,0.049381893,0,120+
34.0,65.0,125.0,0,0.04919049,0,120+
75.0,80.0,125.0,0,0.04764088,0,120+
96.0,81.0,125.0,0,0.048354797,0,120+
96.0,169.0,125.0,0,0.0484226,0,120+
1.0,60.0,125.0,0,0.043794326,0,120+
75.0,45.0,125.0,0,0.044524044,0,120+
43.0,84.0,123.0,0,0.046291158,0,120+
92.0,71.0,125.0,0,0.04895572,0,120+
83.0,57.0,125.0,0,0.052639946,0,120+
78.0,88.0,125.0,0,0.05240151,0,120+
92.0,159.0,125.0,0,0.047377188,0,120+
43.0,35.0,125.0,0,0.050916363,0,120+
50.0,59.0,125.0,0,0.051935174,0,120+
69.0,45.0,125.0,0,0.047990546,0,120+
17.0,131.0,125.0,0,0.05027813,0,120+
46.0,32.0,125.0,0,0.054520074,0,120+
43.0,51.0,125.0,0,0.053635005,0,120+
82.0,70.0,125.0,0,0.048889864,0,120+
2.0,87.0,125.0,0,0.05780048,0,120+
69.0,188.0,125.0,0,0.047432933,0,120+
50.0,68.0,125.0,0,0.050791517,0,120+
59.0,38.0,125.0,0,0.056184668,0,120+
83.0,116.0,125.0,0,0.054851145,0,120+
96.0,136.0,125.0,0,0.047772456,0,120+
18.0,69.0,125.0,0,0.044815186,0,120+
30.0,69.0,125.0,0,0.05380018,0,120+
21.0,30.0,125.0,0,0.047437288,0,120+
63.0,50.0,124.0,0,0.04866629,0,120+
32.0,44.0,125.0,0,0.047829393,0,120+
76.0,73.0,125.0,0,0.051353186,0,120+
75.0,69.0,125.0,0,0.046469443,0,120+
16.0,72.0,125.0,0,0.0493995,0,120+
89.0,90.0,125.0,0,0.049996067,0,120+
2.0,96.0,125.0,0,0.060174037,1,120+
52.0,60.0,125.0,0,0.043159053,0,120+
67.0,34.0,125.0,0,0.048622865,0,120+
75.0,79.0,125.0,0,0.047536112,0,120+
95.0,54.0,125.0,0,0.05686888,0,120+
87.0,37.0,125.0,0,0.045718454,0,120+
66.0,72.0,125.0,0,0.0472524,0,120+
52.0,55.0,125.0,0,0.043838214,0,120+
15.0,34.0,125.0,0,0.060731255,1,120+
25.0,75.0,125.0,0,0.047106653,0,120+
18.0,31.0,125.0,0,0.04867946,0,120+
40.0,54.0,125.0,0,0.04552088,0,120+
87.0,34.0,125.0,0,0.045259148,0,120+
21.0,57.0,125.0,0,0.04802371,0,120+
66.0,40.0,125.0,0,0.047208,0,120+
97.0,40.0,125.0,0,0.04651857,0,120+
68.0,33.0,125.0,0,0.046281908,0,120+
87.0,54.0,124.0,0,0.047714714,0,120+
34.0,61.0,125.0,0,0.04917378,0,120+
54.0,73.0,125.0,0,0.047451206,0,120+
33.0,46.0,125.0,0,0.06351064,1,120+
83.0,120.0,125.0,0,0.05466398,0,120+
80.0,47.0,125.0,0,0.04842467,0,120+
30.0,55.0,125.0,0,0.051614255,0,120+
95.0,149.0,125.0,0,0.04635486,0,120+
69.0,111.0,125.0,0,0.047738444,0,120+
47.0,81.0,125.0,0,0.05621075,0,120+
81.0,42.0,125.0,0,0.04686886,0,120+
33.0,34.0,125.0,0,0.06611614,1,120+
92.0,201.0,125.0,0,0.049691502,0,120+
51.0,83.0,125.0,0,0.052007,0,120+
83.0,112.0,125.0,0,0.05601251,0,120+
96.0,91.0,125.0,0,0.049987286,0,120+
71.0,88.0,120.0,0,0.042589385,0,90-120
15.0,36.0,125.0,0,0.058383495,1,120+
2.0,50.0,125.0,0,0.04643695,0,120+
80.0,38.0,125.0,0,0.04989785,0,120+
92.0,196.0,125.0,0,0.048848424,0,120+
51.0,67.0,125.0,0,0.058621436,1,120+
99.0,48.0,125.0,0,0.047556892,0,120+
5.0,87.0,125.0,0,0.0597336,1,120+
12.0,35.0,125.0,0,0.047032174,0,120+
98.0,31.0,125.0,0,0.04785836,0,120+
75.0,96.0,125.0,0,0.047362912,0,120+
82.0,56.0,125.0,0,0.05301763,0,120+
69.0,191.0,125.0,0,0.04769173,0,120+
83.0,38.0,125.0,0,0.06163919,1,120+
96.0,30.0,125.0,0,0.045699548,0,120+
18.0,39.0,125.0,0,0.048042856,0,120+
5.0,42.0,125.0,0,0.05940627,1,120+
96.0,164.0,125.0,0,0.049169637,0,120+
49.0,50.0,125.0,0,0.044416707,0,120+
51.0,57.0,125.0,0,0.055878587,0,120+
64.0,41.0,125.0,0,0.04532722,0,120+
64.0,120.0,125.0,0,0.047136094,0,120+
30.0,70.0,124.0,0,0.053533964,0,120+
84.0,70.0,125.0,0,0.043010216,0,120+
55.0,55.0,125.0,0,0.047688495,0,120+
50.0,77.0,121.0,0,0.04952138,0,120+
95.0,139.0,125.0,0,0.048559926,0,120+
94.0,41.0,125.0,0,0.045273278,0,120+
46.0,99.0,125.0,0,0.05623515,0,120+
38.0,69.0,125.0,0,0.04726204,0,120+
100.0,47.0,125.0,0,0.04562385,0,120+
47.0,85.0,125.0,0,0.056022782,0,120+
15.0,56.0,125.0,0,0.053002197,0,120+
78.0,58.0,125.0,0,0.0633089,1,120+
7.0,58.0,125.0,0,0.053277936,0,120+
40.0,52.0,125.0,0,0.045568775,0,120+
20.0,85.0,125.0,0,0.046482004,0,120+
96.0,178.0,125.0,0,0.046689745,0,120+
17.0,34.0,125.0,0,0.0557364,0,120+
56.0,31.0,125.0,0,0.04566303,0,120+
30.0,54.0,125.0,0,0.051173776,0,120+
54.0,37.0,125.0,0,0.049521316,0,120+
47.0,74.0,125.0,0,0.05359339,0,120+
69.0,124.0,125.0,0,0.04962261,0,120+
28.0,40.0,125.0,0,0.052160658,0,120+
17.0,53.0,125.0,0,0.04749807,0,120+
84.0,67.0,125.0,0,0.044134233,0,120+
55.0,47.0,125.0,0,0.04796175,0,120+
1.0,42.0,125.0,0,0.046774507,0,120+
79.0,56.0,125.0,0,0.049777072,0,120+
10.0,99.0,123.0,0,0.049929116,0,120+
36.0,37.0,121.0,0,0.04662308,0,120+
22.0,40.0,125.0,0,0.044032145,0,120+
53.0,37.0,125.0,0,0.044378992,0,120+
47.0,37.0,125.0,0,0.05764722,0,120+
84.0,129.0,125.0,0,0.04922272,0,120+
83.0,46.0,125.0,0,0.049509294,0,120+
11.0,37.0,125.0,0,0.06073105,1,120+
7.0,49.0,125.0,0,0.050131503,0,120+
96.0,40.0,125.0,0,0.045053195,0,120+
67.0,181.0,125.0,0,0.047315184,0,120+
78.0,45.0,125.0,0,0.060229883,1,120+
56.0,135.0,125.0,0,0.049289394,0,120+
69.0,154.0,125.0,0,0.047713496,0,120+
23.0,40.0,125.0,0,0.050605528,0,120+
15.0,65.0,125.0,0,0.05040708,0,120+
88.0,48.0,125.0,0,0.046708837,0,120+
78.0,85.0,125.0,0,0.05470187,0,120+
92.0,218.0,123.0,0,0.047670607,0,120+
73.0,73.0,125.0,0,0.045927145,0,120+
15.0,83.0,124.0,0,0.04626285,0,120+
52.0,86.0,125.0,0,0.04611397,0,120+
62.0,35.0,125.0,0,0.045326013,0,120+
46.0,90.0,125.0,0,0.053120032,0,120+
25.0,98.0,125.0,0,0.047367115,0,120+
33.0,50.0,125.0,0,0.056123897,0,120+
11.0,77.0,125.0,0,0.04526703,0,120+
50.0,74.0,124.0,0,0.050465103,0,120+
67.0,69.0,125.0,0,0.050209034,0,120+
5.0,66.0,125.0,0,0.054607403,0,120+
69.0,67.0,125.0,0,0.04872122,0,120+
88.0,65.0,125.0,0,0.0462814,0,120+
89.0,96.0,121.0,0,0.04987543,0,120+
92.0,60.0,125.0,0,0.048054446,0,120+
46.0,87.0,125.0,0,0.055028662,0,120+
83.0,89.0,125.0,0,0.04788212,0,120+
67.0,163.0,125.0,0,0.049374543,0,120+
67.0,73.0,125.0,0,0.05073318,0,120+
55.0,37.0,125.0,0,0.048461143,0,120+
3.0,59.0,120.0,0,0.04579502,0,90-120
21.0,62.0,125.0,0,0.04961106,0,120+
83.0,44.0,125.0,0,0.05387002,0,120+
20.0,55.0,125.0,0,0.046411544,0,120+
67.0,122.0,125.0,0,0.04333652,0,120+
72.0,41.0,125.0,0,0.044116974,0,120+
41.0,59.0,125.0,0,0.050096616,0,120+
56.0,77.0,125.0,0,0.049328376,0,120+
56.0,117.0,125.0,0,0.04596362,0,120+
38.0,57.0,125.0,0,0.0450176,0,120+
28.0,37.0,125.0,0,0.0502323,0,120+
90.0,33.0,121.0,0,0.05211449,0,120+
44.0,49.0,125.0,0,0.050050538,0,120+
100.0,38.0,125.0,0,0.043690857,0,120+
97.0,45.0,125.0,0,0.04947451,0,120+
66.0,78.0,124.0,0,0.05033196,0,120+
92.0,107.0,125.0,0,0.0473318,0,120+
96.0,71.0,125.0,0,0.049917348,0,120+
41.0,53.0,125.0,0,0.049737245,0,120+
32.0,35.0,125.0,0,0.04788235,0,120+
94.0,80.0,125.0,0,0.04746835,0,120+
20.0,48.0,125.0,0,0.048376154,0,120+
86.0,123.0,125.0,0,0.045388125,0,120+
